path,bytes,sha256,git_status,proposed_class,referencing_tracked_files,drive_live_verified
"marketing/seo/backlink-measurements-2026.csv","13289","e24418838d7004e5f60b9999e6d818dfe281da1fe5f6d67ae68ba7d9c9963fc8","tracked","REVIEW","1","NO"
"marketing/seo/backlink-next-authorization-lot-2026-08-14.md","3944","62e4af67e9ff8e034bd774436f2562ef331bc3829434510238b8bd9cf9482045","tracked","REFERENCE","2","NO"
"marketing/seo/backlink-outcome-monitor-wave-52-2026-08-13.md","3178","1bc9f7462dcaaa6b96ede7497cc06bf26e4697d85a86f8813949c3202939bfa5","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/backlink-outreach-log-2026-07-31.csv","38499","51f62f243802c806f26ce7a4cc750cf55776a212655c319eb3edc81a4a211c29","tracked","REFERENCE","3","NO"
"marketing/seo/backlink-outreach-wave-1-2026-07-31.md","76121","43dde9f6568d2e603eb286397e0a50c2dbc4772b3e33ada09abddc3bd7ad85b8","tracked","REVIEW","1","NO"
"marketing/seo/backlink-outreach-wave-2-professional-mailbox-2026-08-03.md","6907","fc3efba52cea83bcef5967ed4e31728508dbb10216677adccdca9511baba506b","tracked","REVIEW","2","NO"
"marketing/seo/backlink-outreach-wave-3-scheduled-2026-08-03.md","8468","0a788aab3aecaeb9d81795da53fb4270952abfb197822c01eddc28a921306a1b","tracked","REVIEW","0","NO"
"marketing/seo/backlink-prospects-2026-07-31.csv","285393","4e541a21f3c5c6fa4018f53b539e04384e705f82abac65e7b8844b4bbc879820","tracked","REFERENCE","3","NO"
"marketing/seo/backlink-public-asset-deployment-check-2026-08-04.md","3427","38248b1e2c51ca0ddf391ebd32ae37a9f1cabb21c34ce247f3915dcffc8ef30e","tracked","REVIEW","1","NO"
"marketing/seo/backlink-public-citation-check-2026-08-04-1726.md","1043","1d25e6bc1c921a0fe0d05d7bcdae7d878385f7eeb122a32176edfbd9af6fe207","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/backlink-readiness-d2-d5-2026-08-10.md","4951","c499627f67e27a1a448091b2585038edd5cd7474359a02fe569dd8124d07185e","tracked","REVIEW","1","NO"
"marketing/seo/backlink-results-2026-07-31.csv","11354","6d96420967348d7418bdf6160f2f1bfbecfe2a875d6109ec37bd785fe1cb7c32","tracked","REFERENCE","5","NO"
"marketing/seo/backlink-spanish-radio-ready-2026-08-10.md","3745","4bdbeb92d2f26b177ad66621f6b12fe290687571f98391996f1aa358dfdc9513","tracked","REVIEW","3","NO"
"marketing/seo/backlink-sprint-2026-07-31.md","205653","b1df576c244d20dd883c81a7273a2ea700f6e2f3a9ad639b835b86de44a6b912","tracked","REVIEW","0","NO"
"marketing/seo/brand-mention-reclamation-marikapech-2026-08-09.md","10006","49fa93b6377fcd72aac20920be4016afee8b71821314d5b9b9ae18c55bc6a307","tracked","REVIEW","5","NO"
"marketing/seo/competitor-citation-gap-wave-40-2026-08-10.md","4914","883f3716d59df24e533408acc27a7cf6bdeedf2966b53c419d9c0104ffb8994a","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/competitor-citation-gap-wave-41-2026-08-10.md","3416","87f426a64f2d9670a5b039625a79bae5a382e31584d6ca293c784ef65f3ccfd3","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/competitor-citation-gap-wave-42-2026-08-10.md","4166","740dba22b398994aef23ba0dd0dfb1b127b00ccbe48f481a0d23e93161b3a7da","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/competitor-citation-gap-wave-43-2026-08-10.md","5672","049784f359dadd056cf913e683fb06c213bd7fd324535b37818db7b96f20d392","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/competitor-citation-gap-wave-44-2026-08-10.md","6862","baba546e629f9d630019d3f9c4db55ddeb5b2d055394217afb774a23a2008752","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/directory-submission-pack-wave-2-2026-07-31.md","9843","b9956a2f1ba2990aaeb369fc2a1a2aedb4594ee2d6fcb7aab4e21ef9899efaa0","tracked","REVIEW","1","NO"
"marketing/seo/directory-submission-pack-wave-3-ai-2026-07-31.md","5301","706a59533969762abd0ea9afb04aac09e127da15e83e43cb03ef58d9c7b27266","tracked","REVIEW","1","NO"
"marketing/seo/directory-submission-pack-wave-4-entities-design-2026-08-02.md","10485","308cd577b7be0764e25136c81adba75f2f0a05580402948062205be3b12c66bb","tracked","REVIEW","1","NO"
"marketing/seo/directory-submission-pack-wave-5-verified-free-2026-08-02.md","5137","50e23b0eeb25d8f2ceb50b0fd8a3bc9a70b996cf85ab2792c6bd1995f480b52e","tracked","REVIEW","1","NO"
"marketing/seo/doi-deposit-2026-08-09/README.md","4156","1d6e0f5b7108c53ab1097f111673d284f359be32e01436d534915e85f8ba6ebb","tracked","REFERENCE","15","NO"
"marketing/seo/doi-deposit-2026-08-09/SHA256SUMS.txt","105","f90b2f25098857ee83b3327ba61285acb602a6419be92612d468284e9a75a539","tracked","REFERENCE","2","NO"
"marketing/seo/doi-deposit-2026-08-09/deposit-dossier.md","4166","fa57f4a7a539861e1f074cc88a6ce345d72abb5d931d78295d647113b95d420f","tracked","REFERENCE","0","NO"
"marketing/seo/doi-deposit-2026-08-09/dream-journal-apps-comparison-2026.csv","3463","c5fc652cf6af20184fc6e5c3c3d3e96ba506c69cb229516301af1380892ff28e","tracked","REFERENCE","20","NO"
"marketing/seo/dream-journal-ultimate-alternative-asset-2026-08-09.md","3039","ab3a2f08e0af1bf211acd77126ac1d29a70ed5556cc11bba8e034eebd4227226","tracked","REVIEW","1","NO"
"marketing/seo/dreamkit-alternative-asset-2026-08-09.md","3400","1f8db7e32a16c59e6d826fb0f90f3f76ab428ea887656ef0ee95edfa3b5e12d1","tracked","REVIEW","1","NO"
"marketing/seo/earned-media-and-launch-platform-wave-2026-08-09.md","4386","1770e5debbc9432735ea30092ee5934a99c3b8232158814a26cafedd491fd9fe","tracked","REVIEW","1","NO"
"marketing/seo/editorial-discovery-wave-10-2026-08-03.md","3411","c1e66f6f294c3a6d6c46645b8fc003f834cc8c16ed875bdca9db0e896b73a7e2","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-11-2026-08-03.md","2986","0ecb562d4d7d1edc559ed70da690117e3ebdf56ead6de3799d02adc64f352e63","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-12-2026-08-03.md","3453","8cd4851e3af6402668a35f631c0e604885a1c3d74bee9d1100f79503f51f470f","tracked","ARCHIVE_CANDIDATE","0","NO"
"marketing/seo/editorial-discovery-wave-13-2026-08-03.md","2111","d934324c13f02856cd3ede42621830db7f3dda0ff721f8c3962e47c49a02f728","tracked","ARCHIVE_CANDIDATE","0","NO"
"marketing/seo/editorial-discovery-wave-14-2026-08-03.md","3411","11a335d54d7b64cc4ebd1f5e2adc2e9d0199e3b48b3b968a440912a4793cc046","tracked","ARCHIVE_CANDIDATE","0","NO"
"marketing/seo/editorial-discovery-wave-15-2026-08-03.md","5500","740b3f8b3ffa4efd034cd2c930417ae001cff26764f280b2456a9c530bdf758c","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-16-2026-08-03.md","5622","a0a1f06d0f8446697e26d8f1b7df86616ab5e0b17de7ff4d1824fbe7598bbbf5","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-17-2026-08-03.md","2170","ab5ac89a0a5324bf2850e001da5c6a38e6ad4833e44ca05eda09f4db8a7bef07","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-18-2026-08-03.md","2110","0c06249c5e184a4d627e1459d95d5f485eabf3a906db68de4c2c856c23dc202c","tracked","ARCHIVE_CANDIDATE","0","NO"
"marketing/seo/editorial-discovery-wave-19-2026-08-03.md","1815","ed4c9dc051b5dda5183af39124b3d2c63483540ecccc4f80f450ab8c74633afa","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-20-2026-08-03.md","1640","f3e030164842a2f771798c7c521e7c7dee48291e00c847a857ec8bb694f6c331","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-21-2026-08-03.md","4423","3292bde5fd217496dffd0444b385f3c7dbbe34e073c195129df4ef2e62c74758","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-22-2026-08-03.md","4543","a057dbe8c2f74474ba5a135504c31f53c2318f15ab0edb74280e9fd58511d0f1","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-23-2026-08-04.md","3387","4bbe3de2b533f5d07246f67f02851c98006b5f54b3c7498ad46329ee01f97dfa","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-24-2026-08-04.md","2751","139402f0b33b2c9b36c536078f08d9fdf1cb2f87d4a3a17bb332a9941658817c","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-25-2026-08-04.md","3823","9161a62583518101fcf71e40dd4bb9f7b505bc614f31cc2cac0cd6c9f61b3861","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-26-2026-08-04.md","2769","fffb0b3efcc408f983b5856a47225e7220a13c816f36e84a56aa35a1cd90d876","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-27-2026-08-04.md","3707","3a7f102d0edcd085659611a9bd1da13d858ef106c4fe8b60b221fa3e7da7c633","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-28-2026-08-09.md","2521","b3200d3fd0112d942fded5b44441fb8292d4cbcac930ccba0a0fc609749fc261","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-29-2026-08-09.md","2833","dbf7da58bb0cf5ca0949f4a8e50552d58b2b210d8b35f7b07599c0977b90d833","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-3-2026-08-03.md","4476","e1cbc6c769f65244d4e26a60146332a7f3fe13eb08a9a04a5b5fe50a07fe17c1","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-30-2026-08-09.md","3142","6f5ca0dc2c6557bbf300bb90effa1f0d0593a42d533bfa1af0e133a8718f1e56","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-31-2026-08-09.md","3159","50490cdc8517c46d345f12a779c836b6ef632de33cc2ad8d4aa7bf53adfc9b81","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-32-2026-08-09.md","2430","526c015a23fbccd591fc3ed288922b6cad59eaf8172ed3ff0ad1829bb420d246","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-33-2026-08-09.md","2671","5041e0a275ee9154efb964a3d5479637d0771de3724689fbc461b474a9b62adb","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-34-2026-08-09.md","5112","3ee9c2f7967825608846699fb6b275d9d05ce2f53dd2e3590a4ce54108311608","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-35-dreamkit-reclamation-2026-08-09.md","6306","2933ee96f5d7cb18487715ab276f1c1d51e65412be530c9f14351e9a56956086","tracked","ARCHIVE_CANDIDATE","4","NO"
"marketing/seo/editorial-discovery-wave-36-2026-08-10.md","1866","6e97bfb457a6d8173d15614147cc40ee3c749ac47241638417383d86dc076b21","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-38-2026-08-10.md","3733","4c417933d9b2835024d204e9d73c6a9608b9a8ebce3eb8c49bd1b418e2ec746d","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-39-2026-08-10.md","3768","13fbc2f64d2a983f934511f5faf98550b07f56319af66115aa79b8cb8dc44af8","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-4-2026-08-03.md","3368","5b04c1fb6ad0d198a5accf66998a0907499cf6476101f550c7567b1a0b11ca24","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-46-2026-08-10.md","2509","8e3edd6404f820c622595edb05c5ed26e7fb14b78d4c2e5303f428dd0facdc2e","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-47-2026-08-10.md","2581","2eadfddb48c590e2a6a8b072942c047a53b47b95de829724e382b3a795416515","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-48-2026-08-13.md","5014","715f2fd9de7e5ef5ea129c2eaae5296146d409508665cb3639732efbf17ece95","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-49-2026-08-13.md","3640","275337afe77ed576a24802b6d1be1499c33ccbaac71dac97643b7604e02a523b","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-5-2026-08-03.md","2003","ba770fd3e37038e59eb37f0eb3c31a1ffd5273c0ba93e049ed8b977aae6d292d","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-50-2026-08-13.md","3197","7b2de39176d881bade20be00e794494f8c7ed57a5ba9be159e9e5e5178cd821c","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-51-2026-08-13.md","4442","5f598a37d0efa58674e1ddd049246c8de743e9c29ec79f805c157fff1f64ab1a","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-53-2026-08-13.md","2859","ddfa318ef99576a586571762931a4bb43d1f911f03c1a1a01dee311c65209977","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-54-2026-08-13.md","3801","3d4ac1e364678ad1dec22caf46eb4963c28d820cf6bda366ab409af20ec71c41","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-55-2026-08-13.md","4006","053d03952da52dbe2b07776d9c887688b2a4cb7aa48568c775b317c77796f042","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-56-2026-08-13.md","3346","b28432a023bc177cfc8b8d4eb40bf96d4633ff9a2be733348d4b38119e6d37ca","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-57-2026-08-13.md","3501","f1974e1126e5335802345afd404bc1765d84b914428028419e0816f9e317d846","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-58-2026-08-13.md","3241","7bd0da1dd9f9e6e5126684024f461d102034a52c91834797e84ab3d5cb941cdb","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-59-2026-08-13.md","3355","d4c70c7d3285e8fe7585695e607ec41e7cdb9a1b17d9b5b76fbf95f8266d9086","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-6-2026-08-03.md","3728","95a4f82be1dbe336d85756a7efde9adad10cfd2c40bda8d2a65e7cd64dc004f6","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-60-2026-08-14.md","3614","1bfdeaf3c81f74f0ea548149efc5ec1b174166ea042e1291b0728583b05915ff","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-61-2026-08-14.md","4280","27afe3c26f4807ff505e8c1c95ac43e588cf1eda58729eb64d1e7dc0fa37d7a0","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-62-2026-08-14.md","4102","fd2e5b0783a4f182a825d77f86dcac712c1af721b532c7d8276b72186017dae8","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-63-2026-08-14.md","2889","6de8217ee03c758835541cfc2f076bf676003ec817763a9db20cf987ad3c6042","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-64-2026-08-14.md","2516","9d44773819ee463b7abbb4126fdec7fac4a62346a91d5437db4b1af7a5f48155","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-65-2026-08-14.md","2728","629ca09eb3259559689c5a7a9b1b390f1f33437c80f497b462946c7afe274fda","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-66-2026-08-14.md","2715","d7dba7d42bdf0a08c042827966ec11292c0ae72fa6f0bda5ca7a3ca7d224b8e1","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-67-2026-08-14.md","3225","33bd7d84c2bc417afa8adf1dcb4bb83774443aaa8d8b64e156adb03a8ceef2ee","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-68-2026-08-14.md","4990","7fdfe5cb06d4f4f6cd6f9562f09f121be91daf4e987d6d6ca71f97ec96a34fdd","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-69-2026-08-14.md","4223","f171328102914728edf6f854471492fb67a6252b9234c7afcc1bb1163e466a3f","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-7-2026-08-03.md","10827","e17cf50fbb03657cfe112611d7a60aba42c9d3719541b093f7bae3a1f3b1636a","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-71-2026-08-14.md","5591","3f4fffdba17976e98ee64fcbafaa7c69c63b2eb5a4f7387997b1cb08cf052441","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-72-2026-08-14.md","2732","d277a9232bf318663bad265ce5ff43c3ac324deed9736d3b013ed812eb9c9c6c","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-73-2026-08-14.md","3440","4a1fda9a5229fcc06ab42b77bcfd076265f2a1567a3bbc9f041e6c8370f8ae5e","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-74-2026-08-14.md","3136","13a839d5821f10f7e7a6aec31a6a204dfee633ab11e74c56fc10d40ac01900c5","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-75-2026-08-14.md","3497","47145ead099815c0166bd1e7f840b3f140cbe847b047c129bae1c9e70644c0bd","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-76-2026-08-14.md","3451","a29e293006f893d9f6e5f7bba359298450b3363ebc4623002f7f2e7efe48ada2","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-77-2026-08-14.md","4651","f6412ca1296257a518c788f067ae2cacedb9266d1671f4f3cf46dc9deddf8c28","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-78-2026-08-14.md","3686","12e269edf7186e0663e31e4b4294f72b78f3f0ad2da746417d1abba28c6dff29","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-79-2026-08-14.md","4998","bd89e3ff0078a00d28d253d1a17f76d1c17ec00256ea89d91da164f2b0bbcf94","tracked","ARCHIVE_CANDIDATE","3","NO"
"marketing/seo/editorial-discovery-wave-8-2026-08-03.md","4567","a253f0a443b630009c0f08e31115b873420d7d5ec278d2bba6f06588d8f352c1","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-discovery-wave-80-2026-08-14.md","4316","00f19fe35853e9a5ba9d4819ab8f8cb8be9ed834749a5d05b32e93f5a5b53648","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-81-2026-08-14.md","4688","ea944faeb9a9f10a0e7c758df2764e713f66b1735c8710da17875028dea0289e","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-82-2026-08-14.md","3911","14133ea8828c30e6d218670d659eac4a377d7ffc521ab958b14fa3fecb49c7d9","tracked","ARCHIVE_CANDIDATE","3","NO"
"marketing/seo/editorial-discovery-wave-83-2026-08-14.md","4152","acf7be48f841ac0ae6be9f01ba3ea1b5b628dfaf233e9faabd70743d019f1d06","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-84-2026-08-14.md","4165","caa218191a12b90e8ab2541e42fe09253b3fabf74d7e118b69d9e0fcb9e41b24","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-85-2026-08-14.md","4302","bccd854d149612bff12a7f168b1f2b2efc56d5286f132ac1c4f093f5f71cc6c5","tracked","ARCHIVE_CANDIDATE","2","NO"
"marketing/seo/editorial-discovery-wave-9-2026-08-03.md","1726","7f1252df7a2f487b5eca054908cfc26312cf96d60a600ecb4f71927b7b743a56","tracked","ARCHIVE_CANDIDATE","1","NO"
"marketing/seo/editorial-response-elsewhere-2026-08-09.md","3953","cbd600b95c0c05ff1c2f9d7b4e647e7bd46ac53cbf1ae462cda5d9d1ef42ecbc","tracked","REVIEW","3","NO"
"marketing/seo/editorial-response-wave-13-2026-08-03.md","1561","c256e901ed683dd4f10a3a1be2245370733b33f61dc5069d2730817d03fded04","tracked","REVIEW","0","NO"
"marketing/seo/editorial-send-evidence-wave-14-2026-08-03.md","1587","6de179f82e1478968a9dc92c05c8de461e4f6f0958803b60e17e204e66d3fe55","tracked","REVIEW","0","NO"
"marketing/seo/editorial-send-evidence-wave-23-2026-08-04.md","2005","787a01de97febdef7f58691bae0e51db767b8df0dedad355cbe2b8d833e453cc","tracked","REVIEW","1","NO"
"marketing/seo/editorial-send-evidence-wave-28-2026-08-04.md","1936","cd6fe7a78bb4589c557cae04944a5113c37bf167910aad4a3144da8bc3d36d7c","tracked","REVIEW","1","NO"
"marketing/seo/editorial-syndication-pack-2026-07-31.md","13676","6556b21c052d0eeb1225be8dda4c937dd6794b8b02ce0085f40a1c58648f1e36","tracked","REVIEW","1","NO"
"marketing/seo/high-dr-platform-reality-check-wave-45-2026-08-10.md","4120","5438d376c3a3de7957ee8fe2df54a7921a3575d29f65696f9987f305c2f119f5","tracked","REVIEW","1","NO"
"marketing/seo/linkable-asset-feature-snapshot-2026-08-10.md","2906","3cbb6c9dd6bdc85b4966c247f65c018f6d30522a1b4c087930165edc918663c4","tracked","REVIEW","1","NO"
"marketing/seo/linkable-asset-outreach-refresh-2026-08-10.md","3258","6a7d5509b1832ad672919037992e9172bacbb8dd98b914aff169e8bb0375387e","tracked","REVIEW","1","NO"
"marketing/seo/media-source-platform-pack-2026-08-09.md","11610","379c804e3c354d3b783b6e5fe744e4d47e31871295f908c285070a6e2251c932","tracked","REVIEW","3","NO"
"marketing/seo/media-source-platform-prospects-2026-08-09.csv","4455","935d92f0dc2b16f91f9b1a55209da2cc87ff7dec10c3d060fa9448ccb5ff4a12","tracked","REFERENCE","1","NO"
"marketing/seo/noctalia-3-goal-sprint-2026-06-04.md","3787","c243d440bdf7b4dd0bf343239c7b13dc1a857c973ed8dc9cdb872fdd9229239d","tracked","REVIEW","0","NO"
"marketing/seo/noctalia-90-day-execution-log-2026-05-20.md","2564","bd3136408196ec2f05e48212c41e54ca9d80d9e15329530118dbef61cddbcc7a","tracked","ARCHIVE_CANDIDATE","0","NO"
"marketing/seo/noctalia-multilingual-goals-web-research-2026-06-04.md","18522","47f588c045329434c605175e4376b6e707ec4578204065ecf1739b98dbeb54dd","tracked","REVIEW","0","NO"
"marketing/seo/noctalia-symbol-expansion-plan-2026-05-20.md","5330","8f2251e5df6298f7f5076443a7d35f17c04f177ec6530fd94834738492b3a942","tracked","REVIEW","0","NO"
"marketing/seo/peerpush-account-review-2026-08-09.md","7293","00e0f2ab1f4caf5dbe951f4e6ceb3e69084b5cc43feec4c088f72a31ffeb7eed","tracked","REVIEW","1","NO"
"marketing/seo/peerpush-free-product-update-draft-2026-08-10.md","3130","acd559d65d3d4d9b16cd32f4be5dfcb31d8166a0cb9a4cabdb2840c4b6514cce","tracked","REVIEW","1","NO"
"marketing/seo/priority-corrections-2026-05-04.md","8223","95697644656f1440749c2e18d87ebdff82e0f1fe3cc7c625f66faade72c98c9a","tracked","REVIEW","0","NO"
"marketing/seo/product-hunt-launch-pack-2026-07-31.md","7948","61eac90c675611f7385344fbb59f6ae7d3739eddfcb2d42638103c89405e5533","tracked","REVIEW","1","NO"
"marketing/seo/qualified-review-queue-2026-07-09.md","6649","25e78f75bd0c358311c917eb0bb5941af1f617459ba3637c54c79cd34a97180e","tracked","REVIEW","1","NO"
"marketing/seo/search-console-api.md","4738","840f908c5d3a83afb9e1b39152370c1ec814f6d7db9fd36101df6670b6c0a14a","modified","WIP","0","NO"
"marketing/seo/search-console/2026-06-23-priority-url-inspection.md","4273","3d81edcb7bfb8b7a125f3c6ef8feaa8feec84e8047a5c45183ed3a596543e576","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-08-july-catchup-url-inspection.md","2364","833e4dc50e62c1ad2986abfada676bb0abe9c151756d365feabb0360e681bacd","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-08-vacation-url-inspection.md","1133","2327a54f83560631fa5355b1bfddaac698128dfe8a102389be9b1fdced5cfb46","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-10-heat-stress-nightmares-url-inspection.md","2038","bfb8014cd69c405ae3f341e2f23c5e33d4910f2b22b446fc40f2cea7543a4356","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-10-july-url-inspection.md","1392","7ee4bb7e0a3a2d056746a60e73c297807928b2851319e96864fe9b61a8bf800a","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-11-july-url-inspection.md","2315","15f34972bf06afcd05261bfb1ef7f6e4b01914d8f6913aaded5a0342002ba5bf","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-12-july-url-inspection.md","1836","fefc495bc7bb30f547b3857e2091b0e601c4ab923b0dc6084cf789b52fab7324","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-13-july-url-inspection.md","1607","5db1a5d6d586d202102004763f1eb8f10d167ba4b03e7f4e87a69d9ccb20c4bc","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-14-july-url-inspection.md","1709","b88022a084342367eb6231112239275f946a61a39f6b5dec83f6d6e7e6e261e2","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-07-15-july-url-inspection.md","2709","6b5be14c22c601b364314210959e0024e5ae5691e95297af44eb610a8e581d1f","tracked","REFERENCE","1","NO"
"marketing/seo/search-console/2026-07-28-low-visibility-wave-2-freeze.md","2123","f6d016492e90281fdd8ca3d8f5547de0c324ffe2d5da72effa4bb51870e6fdbd","tracked","REFERENCE","1","NO"
"marketing/seo/search-console/2026-08-03-external-links-baseline.md","7045","b561e57a699e8651494c238e75e76f6ae78e5c031f370009fe8a8024bec9ba8b","tracked","REFERENCE","2","NO"
"marketing/seo/search-console/2026-08-08-low-visibility-wave-3-freeze.md","2433","e30c16e1e7938f2c1c4f5502590c0507ea8858c5bad3beb05390f3fe43ab1c7b","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/2026-08-09-external-links-refresh.md","4011","9f115a0b496caed0523f770d0cc00895f17beefd4300e352b684e82507f2b23f","tracked","REFERENCE","1","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/action-plan.md","4117","0e35f70226b61e124812f809f331a4339710526fcd217ab7850a7623db181ecc","tracked","REFERENCE","3","NO"
